sq_mt_built,n_rooms,n_bathrooms,n_floors,buy_price,is_renewal_needed,has_lift,is_exterior,has_parking,energy_certificate,house_type
155.0,3,2,1,860000,0,1,1,0,0,0
36.0,1,1,1,215000,0,1,0,0,3,0
68.0,1,1,1,238000,0,0,1,0,0,0
216.0,6,2,1,949000,1,1,1,0,0,0
96.0,3,1,1,399000,0,1,1,0,0,0
565.0,6,4,1,4500000,1,1,1,0,0,0
330.0,4,2,1,1090000,0,1,1,0,4,4
94.0,1,1,1,550000,0,1,1,0,4,0
101.0,2,2,1,490000,0,1,0,0,3,0
221.0,3,3,1,1800000,0,1,1,0,4,0
142.0,4,2,1,650000,0,1,1,0,4,0
250.0,4,4,1,2500000,0,1,1,0,3,0
93.0,2,1,1,450000,1,1,1,0,3,0
258.0,5,2,1,915000,0,1,1,0,0,0
42.0,2,1,1,249000,0,0,0,0,0,0
130.0,5,3,1,580000,0,1,1,0,0,0
147.0,3,2,1,426500,1,1,1,0,0,0
42.0,1,1,1,299000,0,0,0,0,3,0
453.0,4,4,1,1950000,1,1,1,1,1,4
98.0,1,2,1,467000,0,1,1,0,0,0
42.0,1,1,1,159000,0,0,0,0,0,0
60.0,1,1,1,310000,1,1,1,0,0,0
120.0,2,2,1,550000,0,1,1,0,0,0
131.0,2,2,1,775000,0,1,1,0,0,0
142.0,3,3,1,695000,0,0,1,0,0,0
186.0,1,2,1,1250000,1,1,1,0,0,0
96.0,3,1,1,379000,0,1,1,0,0,0
146.0,4,3,1,1045000,0,1,1,0,3,0
58.0,1,1,1,455000,0,1,1,0,0,0
200.0,3,4,1,2150000,0,1,1,0,0,0
60.0,1,2,2,380000,0,1,1,0,2,3
127.0,2,1,1,415000,1,0,1,0,0,0
140.0,3,2,1,590000,0,1,1,0,0,0
25.0,0,1,1,137000,0,0,0,0,2,2
72.0,2,1,1,360000,0,1,1,0,3,0
145.0,4,2,1,645000,0,1,1,0,0,0
72.0,1,1,1,340000,0,0,1,0,0,0
56.0,1,1,1,368000,0,1,1,0,0,0
30.0,2,1,1,123500,1,1,0,0,1,0
203.0,2,3,1,1380000,0,1,1,0,0,0
121.0,6,6,1,1100000,0,1,1,0,0,0
122.0,2,2,1,575000,0,1,1,0,0,0
59.0,1,1,1,360000,0,1,1,0,0,0
196.0,2,2,1,750000,0,1,1,0,4,0
68.0,3,1,1,280000,0,1,1,0,0,0
127.0,4,2,1,530000,0,1,1,1,0,0
182.0,3,4,1,1630000,0,1,1,0,0,0
77.0,2,2,1,695000,0,1,1,0,0,0
70.0,2,2,1,515000,0,1,1,0,0,0
44.0,1,1,1,214000,0,0,1,0,0,0
77.0,2,1,1,398000,0,0,1,0,3,0
86.0,2,2,1,548000,0,0,1,0,0,0
154.0,5,5,1,999000,0,1,1,0,4,0
135.0,5,5,1,940000,0,1,1,0,0,0
68.0,2,1,1,435000,0,1,1,0,0,0
55.0,1,1,1,349000,0,0,1,0,0,0
87.0,2,2,1,520000,0,1,1,0,6,0
102.0,4,1,1,360000,1,1,1,0,0,0
132.0,3,2,1,635000,0,0,1,0,0,0
138.0,3,1,1,489000,0,0,1,0,0,0
40.0,1,1,2,190000,0,0,1,0,0,3
37.0,1,1,1,215000,0,1,0,0,3,0
133.0,3,1,1,619000,0,1,1,0,0,0
82.0,4,1,1,315000,1,1,0,0,2,0
59.0,1,1,1,280000,0,0,1,0,4,0
132.0,3,2,1,785000,0,1,1,0,0,0
91.0,2,1,1,495000,0,0,1,0,0,0
23.0,0,1,1,130000,0,0,1,0,2,2
90.0,3,1,1,430000,0,1,1,0,0,0
91.0,4,1,1,420000,1,1,1,0,1,0
110.0,3,1,1,475000,1,0,1,0,2,0
50.0,0,2,1,199000,0,1,1,0,5,2
255.0,4,3,1,1050000,0,1,1,1,0,0
99.0,3,2,1,399500,0,1,1,0,4,0
70.0,2,2,1,515000,0,1,1,0,3,0
49.0,1,1,1,305000,0,1,0,0,4,0
140.0,4,2,1,560000,0,1,1,0,5,0
232.0,3,3,1,1250000,0,1,1,0,0,0
47.0,1,1,1,215000,0,0,0,0,0,0
86.0,1,1,1,390000,0,1,0,0,0,0
70.0,1,1,1,485000,0,1,1,0,0,4
63.0,2,1,1,289000,1,0,0,0,0,0
49.0,1,1,1,162000,0,0,1,0,0,4
48.0,1,1,1,199000,0,0,0,0,0,0
50.0,2,1,1,270000,0,0,1,0,0,0
40.0,1,1,1,285000,0,0,0,0,2,0
81.0,2,2,1,415000,0,1,0,1,3,0
56.0,1,1,1,368000,0,1,1,0,0,4
78.0,1,1,1,485000,1,1,1,0,4,0
108.0,3,2,1,350000,0,1,1,0,3,0
232.0,2,2,1,815000,1,0,1,1,3,0
94.0,2,2,1,540000,0,1,1,0,3,0
90.0,2,2,1,587000,1,1,1,0,3,0
81.0,2,2,1,540000,0,1,1,0,0,0
135.0,3,2,1,550000,1,1,1,0,3,0
26.0,1,1,1,196000,0,1,0,0,0,0
173.0,5,3,1,1400000,0,1,1,0,3,0
159.0,5,5,1,940000,0,1,1,0,3,0
159.0,5,5,1,940000,0,1,1,0,0,0
57.0,2,1,1,215000,0,0,0,0,3,0
206.0,3,2,1,920000,0,0,1,0,5,0
63.0,1,1,1,340000,1,1,1,0,3,0
162.0,3,2,1,750000,0,1,1,0,4,0
127.0,3,2,1,645000,0,1,1,0,0,0
89.0,3,2,1,470000,1,0,1,0,3,4
147.0,5,1,1,560000,0,1,1,0,3,0
165.0,5,2,1,670000,0,1,1,0,3,0
64.0,1,1,1,495000,0,1,0,0,3,0
110.0,3,2,1,585000,0,0,1,0,3,0
200.0,4,2,1,880000,0,0,1,0,3,0
85.0,2,1,1,390000,0,1,1,0,3,0
87.0,2,2,1,520000,0,1,1,0,3,0
179.0,5,5,1,999000,0,1,1,0,3,0
78.0,1,1,1,525000,0,1,1,0,3,0
78.0,1,1,1,495000,0,1,1,0,3,0
99.0,2,2,1,615000,0,1,1,0,3,0
255.0,5,3,1,1500000,0,1,1,0,3,0
93.0,2,2,1,520000,0,1,1,1,5,0
91.0,3,2,1,550000,0,1,1,0,0,0
91.0,3,2,1,550000,0,1,1,0,0,0
461.0,4,5,1,5190000,0,1,1,0,0,0
464.0,4,5,1,4765000,0,1,1,0,0,0
230.0,4,5,1,2350000,0,1,1,0,0,4
461.0,4,5,1,4320000,0,1,1,0,0,0
464.0,4,5,1,3850000,0,1,1,0,0,0
776.0,5,5,2,5000000,0,1,1,0,2,3
78.0,1,1,1,495000,0,1,1,0,4,0
40.0,1,1,1,189000,0,0,0,0,2,0
130.0,4,3,1,545000,0,1,1,1,0,0
80.0,2,2,1,340000,0,1,1,1,3,0
121.0,6,6,1,1100000,0,1,1,0,0,0
165.0,2,3,1,700000,0,1,1,0,0,0
95.0,1,2,1,560000,0,1,1,0,0,0
63.0,2,1,1,260000,1,0,0,0,0,0
64.0,2,1,1,340000,0,0,1,0,3,0
66.0,2,1,1,349000,0,0,1,0,2,0
48.0,1,1,1,225000,0,0,0,0,3,0
50.0,1,1,2,260000,0,1,0,0,0,3
70.0,1,1,1,289000,1,1,1,0,0,0
70.0,2,1,1,180000,0,0,0,0,4,0
158.0,3,2,1,830000,0,1,1,0,0,0
94.0,2,2,1,540000,0,1,1,0,0,0
87.0,2,2,1,520000,0,1,1,0,0,0
104.0,4,1,1,360000,0,1,1,0,3,0
147.0,3,1,1,460000,0,0,0,0,0,0
108.0,3,2,1,350000,0,1,1,0,3,0
225.0,3,3,1,1200000,0,1,1,0,3,0
71.0,2,1,1,99000,0,1,0,0,0,0
119.0,2,2,1,755000,1,1,1,0,0,4
144.0,5,5,1,715000,0,1,1,0,3,0
49.0,1,1,1,359000,0,1,0,0,3,0
78.0,1,1,1,485000,0,1,1,0,0,0
118.0,2,2,1,860000,0,1,0,0,0,0
212.0,3,2,1,1300000,0,1,1,0,0,0
110.0,3,1,1,360000,1,1,1,0,0,0
220.0,3,3,1,1380000,1,1,1,0,0,0
70.0,2,2,1,515000,0,1,1,0,0,0
78.0,1,1,1,495000,0,1,1,0,0,0
87.0,2,2,1,520000,0,1,1,0,0,0
59.0,1,1,1,373000,0,1,1,0,3,0
110.0,3,2,1,630000,1,1,1,0,0,0
66.0,3,1,1,315000,0,1,1,0,2,0
121.0,6,6,1,1100000,0,1,1,0,0,0
83.0,4,2,1,335000,1,1,0,0,0,0
143.0,3,2,1,875000,0,1,1,0,0,0
54.0,1,1,1,249000,0,1,0,0,0,0
121.0,4,2,1,429000,1,1,0,1,0,0
59.0,2,1,1,170000,1,0,1,0,0,0
67.0,2,1,1,450000,0,0,1,0,3,0
33.0,1,1,1,207000,0,0,0,0,0,0
101.0,3,3,1,612000,0,1,1,0,3,0
52.0,1,1,2,420000,0,1,1,0,0,3
35.0,1,1,1,205000,1,0,0,0,0,0
88.0,2,2,1,520000,0,1,1,0,0,0
314.0,6,3,1,1799000,0,1,1,0,4,0
139.0,5,4,1,750000,0,1,1,0,3,0
117.0,2,2,1,795000,0,0,1,0,3,0
51.0,2,1,1,259000,0,1,0,0,4,0
110.0,3,1,1,360000,1,1,1,0,0,0
45.0,0,1,1,165000,1,0,1,0,0,2
155.0,4,1,1,465000,1,1,1,0,0,0
35.0,1,1,1,131000,0,0,1,0,0,0
129.0,6,6,1,1100000,0,1,1,0,0,0
134.0,5,1,1,520000,1,0,1,0,5,0
66.0,1,1,1,400000,0,1,1,0,0,0
43.0,1,1,1,259000,0,1,1,0,0,0
80.0,3,1,1,369900,0,0,1,0,0,0
85.0,2,2,1,670000,0,1,1,1,0,0
100.0,4,2,1,580000,0,0,1,0,0,0
119.0,2,2,1,635000,0,1,0,0,7,0
84.0,2,1,1,267000,0,0,1,0,0,0
43.0,1,1,1,225000,0,1,0,0,0,0
117.0,2,2,1,998000,0,1,1,1,7,0
82.0,2,2,1,520000,0,1,1,0,0,0
83.0,3,1,1,399000,1,1,1,0,3,0
166.0,2,2,1,850000,0,0,1,1,0,0
41.0,2,1,1,345000,1,0,1,0,0,0
184.0,2,3,2,670000,0,0,1,0,3,3
55.0,2,2,1,297000,0,0,0,0,3,0
72.0,1,1,1,485000,0,1,1,0,0,0
94.0,2,2,1,540000,0,1,1,0,4,0
68.0,1,1,1,485000,0,1,1,0,0,0
29.0,2,1,1,145000,1,0,0,0,1,0
265.0,3,2,1,1350000,0,1,1,1,6,4
83.0,2,2,1,439000,0,1,1,0,0,0
57.0,1,1,1,239000,0,1,1,0,0,0
115.0,3,3,1,605000,0,1,1,0,0,0
87.0,2,2,1,520000,0,1,1,0,0,0
87.0,2,2,1,520000,0,1,1,0,0,0
110.0,3,1,1,475000,0,0,1,0,0,0
140.0,5,1,1,560000,0,1,1,0,0,0
131.0,5,3,1,850000,0,1,1,0,3,0
131.0,5,3,1,850000,0,1,1,0,0,0
144.0,3,2,1,635000,1,1,1,0,3,0
318.0,8,2,1,2800000,1,1,1,0,4,0
104.0,3,3,1,575000,0,0,0,0,3,0
107.0,2,2,1,495000,0,0,1,0,0,0
120.0,4,2,1,890000,0,1,1,0,3,0
129.0,3,1,1,670000,0,0,1,0,0,0
75.0,1,1,1,399000,0,1,1,0,0,0
55.0,1,1,1,368000,0,1,1,0,0,0
53.0,1,1,1,289000,0,1,1,0,0,0
122.0,3,2,1,590000,0,1,1,0,0,0
96.0,3,1,1,379000,0,1,1,0,5,0
235.0,10,3,1,930000,1,1,1,0,5,0
40.0,1,1,1,185000,0,0,0,0,7,0
299.0,4,3,2,695000,0,1,1,0,0,3
114.0,3,1,1,399900,0,0,1,0,0,0
183.0,4,3,1,1050000,0,1,1,1,0,0
44.0,2,1,1,199000,1,0,1,0,7,0
78.0,1,1,1,485000,0,1,1,0,4,0
194.0,4,3,1,995000,0,1,1,0,3,4
194.0,4,3,1,995000,0,1,1,0,3,4
128.0,2,2,1,845000,0,1,1,0,0,0
316.0,7,3,1,2500000,0,1,1,0,0,0
195.0,4,2,1,698000,0,1,1,0,3,0
67.0,1,1,1,335000,0,1,1,0,0,4
58.0,2,1,1,280000,0,0,1,0,0,0
41.0,0,1,1,250000,0,1,1,0,4,2
131.0,4,2,1,430000,1,1,0,0,0,0
91.0,3,1,1,550000,0,1,1,0,0,0
40.0,2,1,1,185000,0,0,0,0,7,0
40.0,0,1,1,255000,0,1,1,0,0,2
140.0,4,1,1,560000,0,1,1,0,0,0
247.0,10,2,1,1800000,1,1,1,0,0,0
36.0,1,1,1,137000,0,0,1,0,3,0
40.0,1,1,1,137000,0,0,1,0,6,0
145.0,3,2,1,645000,0,0,1,1,0,0
265.0,3,2,1,1350000,0,1,1,1,6,4
247.0,3,3,1,1050000,0,1,1,0,0,0
117.0,4,1,1,539000,0,1,1,0,4,0
200.0,3,4,1,1250000,1,1,1,0,0,0
124.0,4,1,1,450000,0,0,1,0,0,0
124.0,4,1,1,450000,0,0,1,0,0,0
26.0,1,1,1,175000,1,1,0,0,0,0
118.0,3,1,1,599000,0,1,1,0,0,0
63.0,2,1,1,260000,1,0,0,0,0,0
26.0,1,1,1,170000,0,0,1,0,0,0
33.0,2,1,1,149000,0,0,0,0,0,0
130.0,3,1,1,345000,1,1,1,0,5,0
159.0,5,5,1,940000,0,1,1,0,4,0
455.0,6,4,1,1950000,1,1,1,1,0,4
133.0,2,2,1,675000,0,1,1,0,0,0
65.0,1,1,1,305000,0,0,1,0,3,0
122.0,2,2,1,590000,0,1,0,1,0,0
78.0,0,1,1,495000,0,1,1,0,7,2
63.0,2,1,1,298500,1,0,1,0,0,0
63.0,3,1,1,338300,1,1,1,0,3,0
86.0,3,1,1,385000,0,1,1,0,0,0
52.0,2,1,1,240000,0,0,1,0,1,0
141.0,4,2,1,645000,1,1,1,0,0,0
42.0,1,1,1,200000,0,0,1,0,3,0
110.0,3,1,1,475000,0,0,1,0,0,0
40.0,1,1,1,185000,0,0,0,0,0,0
30.0,2,2,2,225000,0,0,0,0,0,3
138.0,5,2,1,440500,0,0,1,0,0,0
224.0,4,3,1,1100000,1,0,1,0,0,0
90.0,2,3,1,550000,0,1,1,0,0,0
121.0,6,6,1,1100000,0,1,1,0,5,0
134.0,3,1,1,469000,1,1,1,0,2,0
117.0,3,1,1,539000,0,1,1,0,0,0
52.0,1,1,1,289000,0,0,1,0,0,0
141.0,4,2,1,645000,1,1,1,0,0,0
95.0,2,2,1,525000,0,1,1,0,4,0
179.0,5,5,1,999000,0,1,1,0,5,0
86.0,1,1,1,390000,0,1,0,0,0,0
94.0,2,2,1,540000,0,1,1,0,0,0
71.0,1,2,1,345000,0,0,1,0,1,0
112.0,2,2,1,749000,0,1,1,0,0,0
26.0,0,1,1,149000,0,1,1,0,1,2
87.0,2,2,1,520000,0,1,1,0,5,0
171.0,4,2,1,750000,0,0,1,0,0,0
179.0,5,5,1,999000,0,1,1,0,3,0
77.0,1,1,1,495000,0,1,1,0,3,0
47.0,1,1,1,350000,0,1,1,0,0,0
132.0,2,2,1,405000,1,1,0,0,0,0
58.0,2,1,1,280000,0,0,1,0,0,0
169.0,4,2,1,999000,0,1,1,0,0,0
120.0,4,2,1,530000,0,1,1,0,3,0
172.0,3,3,1,699000,0,1,1,0,0,0
100.0,4,1,1,449000,1,1,1,0,0,0
53.0,0,1,1,295000,0,1,1,0,0,2
72.0,3,1,1,265000,1,0,1,0,0,0
64.0,1,1,1,295000,0,1,1,1,0,0
110.0,2,2,1,539000,0,1,1,0,5,0
56.0,2,1,1,210000,1,0,1,0,0,0
36.0,0,1,1,260000,0,0,0,0,0,2
35.0,1,1,1,203975,0,0,1,0,4,0
55.0,2,1,1,249000,0,0,1,0,0,0
167.0,4,2,1,725000,1,0,1,0,0,0
79.0,2,1,1,314000,0,0,1,0,4,0
240.0,4,4,1,1490000,0,1,1,0,0,0
182.0,3,2,1,1650000,0,1,1,0,0,0
73.0,1,1,1,475000,0,1,1,0,0,4
162.0,5,2,1,670000,0,0,1,0,0,0
78.0,1,1,1,485000,0,1,1,0,0,0
55.0,1,1,1,375000,0,1,1,0,0,0
87.0,2,2,1,525000,0,1,1,0,0,0
162.0,5,2,1,670000,0,0,1,0,0,0
162.0,5,2,1,670000,0,0,1,0,0,0
235.0,4,2,1,950000,1,1,1,0,0,0
235.0,4,2,1,950000,1,1,1,0,0,0
110.0,3,1,1,420000,1,1,1,0,0,0
179.0,5,5,1,999000,0,0,1,0,0,0
113.0,3,3,1,560000,0,0,1,0,0,0
87.0,2,2,1,520000,0,1,1,0,1,0
65.0,1,1,1,495000,0,0,1,0,0,0
50.0,1,1,1,450000,0,0,1,0,0,0
71.0,1,1,1,520000,0,0,1,0,0,0
52.0,1,1,1,289900,0,0,1,0,0,0
42.0,1,1,1,265000,1,0,1,0,0,0
69.0,2,1,1,349900,0,0,1,0,0,0
37.0,1,1,1,215000,0,1,0,0,3,0
105.0,3,3,1,490000,0,1,0,0,4,0
123.0,3,3,1,880000,0,1,1,0,4,0
142.0,3,1,1,600000,1,0,1,0,0,0
30.0,0,1,1,170000,0,0,0,0,0,2
69.0,2,1,1,349900,0,0,1,0,0,0
60.0,2,1,1,320000,1,1,1,0,0,0
66.0,1,1,1,350000,0,1,0,0,5,0
179.0,5,5,1,999000,0,1,1,0,0,0
280.0,5,3,1,1090000,0,0,1,0,4,0
140.0,3,2,1,800000,0,1,1,0,0,0
82.0,2,2,1,520000,0,1,1,0,5,0
70.0,2,1,1,580000,1,1,1,0,4,4
54.0,1,1,1,280000,0,1,0,0,4,0
42.0,2,1,1,215000,0,0,0,0,4,0
141.0,4,2,1,795000,0,1,1,0,0,0
90.0,3,1,1,385000,0,0,1,0,5,0
39.0,2,1,1,160000,1,0,1,0,2,0
53.0,1,1,1,240000,0,1,1,0,0,0
184.0,4,2,1,685000,0,1,1,1,7,0
67.0,2,2,1,550000,0,1,1,0,6,0
70.0,2,2,1,520000,0,1,1,0,0,0
111.0,3,1,1,550000,0,1,1,0,3,0
120.0,3,2,1,800000,0,1,1,0,0,0
208.0,3,2,1,1595000,0,1,1,0,0,4
193.0,3,2,1,1395000,0,1,1,0,0,4
126.0,2,2,1,845000,0,1,1,0,0,0
600.0,6,5,1,2500000,1,1,1,0,0,0
51.0,2,1,1,198000,0,0,0,0,0,0
70.0,2,2,1,515000,0,1,1,0,4,0
95.0,2,2,1,540000,0,1,1,0,0,0
129.0,6,6,1,1100000,0,1,1,0,2,0
70.0,2,2,1,515000,0,1,1,0,0,0
65.0,2,2,1,515000,0,1,1,0,5,0
42.0,1,1,1,265000,1,0,1,0,0,0
159.0,4,3,1,739000,0,1,1,0,0,0
60.0,2,1,1,299000,0,0,0,0,3,0
60.0,1,1,1,260000,0,0,0,0,4,0
179.0,5,5,1,999000,0,1,1,0,0,0
56.0,1,1,1,368000,0,1,1,0,1,0
60.0,1,1,1,540000,0,1,1,0,0,4
102.0,0,3,2,543500,0,1,0,0,6,3
170.0,4,2,1,920000,0,1,1,0,0,0
150.0,6,2,1,700000,1,1,1,0,3,0
44.0,1,1,1,174000,0,0,0,0,0,0
53.0,2,1,1,200000,0,0,1,0,0,0
41.0,1,1,1,170000,0,1,0,0,0,0
75.0,2,2,1,699000,0,1,1,0,0,0
52.0,1,1,1,289000,0,0,1,0,0,0
324.0,4,4,1,1300000,0,1,1,1,0,0
33.0,1,1,1,129000,0,0,0,0,0,0
44.0,2,1,1,214000,0,0,1,0,0,0
85.0,3,1,1,305000,1,0,1,0,0,0
150.0,2,2,1,698000,0,1,1,0,3,4
55.0,1,1,1,229000,0,0,0,0,5,0
85.0,1,1,1,575000,0,1,1,0,7,0
50.0,1,1,1,212000,0,0,1,0,0,0
100.0,3,1,1,519000,0,0,1,0,0,0
193.0,3,2,1,900000,0,1,1,0,0,0
68.0,1,1,1,485000,0,1,1,0,0,0
141.0,2,2,1,530000,0,0,1,0,3,0
31.0,0,1,1,157000,0,1,0,0,2,2
30.0,1,1,1,127000,0,0,1,0,6,0
179.0,5,5,1,999000,0,1,1,0,3,0
33.0,1,1,1,160000,0,0,1,0,6,0
52.0,2,1,1,349000,0,1,0,0,4,0
60.0,1,1,1,245000,0,1,1,0,2,0
41.0,2,1,1,230000,0,1,0,0,0,0
47.0,1,1,1,360000,0,1,1,0,0,0
60.0,1,1,1,259000,0,1,1,0,0,0
180.0,9,2,1,777000,0,1,1,0,0,0
78.0,1,1,1,495000,0,1,1,0,0,0
86.0,1,1,1,299000,0,1,0,0,0,0
140.0,3,2,1,499000,0,1,0,0,0,0
50.0,1,1,1,275000,0,0,0,0,0,0
72.0,2,2,1,280000,0,1,0,0,0,0
50.0,0,1,1,225000,0,1,0,0,0,2
122.0,1,1,1,775000,0,1,1,1,0,0
47.0,0,1,1,275000,0,1,1,0,0,2
109.0,3,3,1,740000,0,0,1,0,0,0
90.0,2,3,1,550000,0,1,1,0,5,0
20.0,0,1,1,185000,0,0,0,0,0,2
119.0,3,2,1,575000,0,1,1,0,4,0
147.0,2,2,1,1150000,0,1,1,0,4,0
102.0,4,1,1,365000,1,1,1,0,0,0
90.0,2,1,1,160000,1,0,1,0,0,0
81.0,2,2,1,540000,0,1,1,0,4,0
206.0,3,2,1,850000,0,1,1,0,0,0
43.0,1,1,1,236000,0,0,0,0,4,0
53.0,1,1,1,290000,0,0,1,0,4,0
50.0,1,1,1,275000,0,0,0,0,4,0
50.0,1,1,1,250000,0,0,0,0,0,0
94.0,2,2,1,540000,0,1,1,0,0,0
70.0,2,2,1,515000,0,1,1,0,5,0
108.0,3,1,1,620000,0,1,1,0,0,0
57.0,2,1,2,220000,0,0,1,0,0,3
135.0,5,5,1,940000,0,1,1,0,0,0
80.0,1,2,1,425000,0,1,1,0,6,0
57.0,1,1,1,305000,0,0,0,0,0,0
41.0,1,1,1,235000,0,0,0,0,0,0
140.0,3,2,1,750000,0,1,1,0,0,0
48.0,2,1,1,265000,0,0,0,0,0,0
134.0,5,5,1,705000,0,1,1,0,2,0
39.0,1,1,1,299000,0,0,0,0,0,0
40.0,2,1,1,195000,0,0,1,0,0,0
94.0,2,2,1,540000,0,1,1,0,5,0
85.0,2,2,1,575000,0,1,1,0,0,0
258.0,5,2,1,900000,0,1,1,0,0,0
35.0,1,1,1,180000,0,1,1,0,0,0
54.0,2,1,1,275000,0,0,0,0,1,0
86.0,2,2,1,369000,0,1,1,0,4,0
143.0,3,2,1,715000,0,1,1,0,0,0
70.0,2,1,1,220000,0,0,1,0,0,0
195.0,5,4,1,900000,0,1,1,0,0,0
27.0,2,1,1,149000,1,0,0,0,3,0
37.0,0,1,1,219500,0,1,0,0,3,2
96.0,1,1,1,295000,0,0,0,0,0,0
134.0,5,1,1,520000,1,0,1,0,0,0
37.0,1,1,1,195000,0,1,0,0,5,0
260.0,4,2,1,1195000,0,1,1,0,0,0
60.0,3,1,1,185000,1,0,1,0,1,0
130.0,2,3,1,980000,0,1,1,0,0,0
55.0,1,1,1,219500,0,0,0,0,1,0
65.0,2,1,1,322000,0,1,1,0,3,0
77.0,2,1,1,270000,0,1,1,0,0,0
179.0,5,5,1,999000,0,1,1,0,4,0
82.0,2,2,1,520000,0,1,1,0,0,0
68.0,1,1,1,495000,0,1,1,0,6,0
112.0,2,3,1,860000,0,1,0,0,0,4
68.0,1,1,1,495000,0,1,1,0,0,0
54.0,2,1,1,280000,0,0,1,0,0,4
55.0,2,1,1,199900,0,1,0,0,4,0
51.0,2,1,1,282135,0,1,1,0,0,0
40.0,1,1,1,219999,0,1,1,0,5,0
30.0,0,1,1,199000,0,1,1,0,4,2
128.0,3,2,1,440000,0,1,1,0,0,0
57.0,2,1,1,285000,0,0,1,0,0,0
71.0,2,2,2,370000,0,1,1,0,6,3
53.0,1,1,1,290000,0,0,1,0,0,0
43.0,1,1,1,236000,0,0,0,0,0,0
171.0,4,2,1,650000,1,1,1,1,0,0
118.0,2,3,1,900000,1,1,1,0,0,0
207.0,3,3,1,1950000,0,1,1,1,0,0
894.0,5,5,1,4500000,0,1,1,1,0,0
440.0,4,4,1,2350000,0,1,1,0,0,0
144.0,5,5,1,705000,0,1,1,0,7,0
35.0,1,1,1,215000,0,0,1,0,0,0
100.0,0,2,1,1000000,0,1,1,0,0,2
57.0,2,1,1,365000,0,1,1,0,0,0
78.0,1,1,1,485000,0,1,1,0,4,0
100.0,2,2,1,920000,0,1,1,0,0,0
100.0,2,2,1,890000,0,1,1,0,0,0
108.0,2,2,1,850000,0,1,1,0,0,0
79.0,2,2,1,820000,0,1,1,0,0,0
122.0,2,2,2,900000,0,1,1,0,0,3
138.0,3,2,2,1400000,0,1,1,0,0,3
79.0,1,1,1,795000,0,1,1,0,3,0
396.0,3,3,2,1750000,0,1,1,0,0,3
316.0,3,4,1,1975000,1,1,1,1,0,0
396.0,3,3,1,1750000,0,0,1,0,0,0
158.0,0,1,1,765000,1,1,1,0,0,0
260.0,4,4,1,2300000,0,1,1,0,0,0
105.0,2,2,1,470000,0,0,1,0,0,0
71.0,2,1,1,530000,1,1,1,0,0,0
220.0,2,2,1,1600000,1,1,1,0,0,0
150.0,4,2,1,720000,1,1,1,0,0,0
35.0,1,1,1,134900,0,1,0,0,0,0
175.0,3,3,1,698000,0,1,1,1,0,0
100.0,4,2,1,335000,1,1,0,0,0,0
62.0,1,1,1,360000,0,1,0,0,0,0
63.0,1,1,1,340000,0,1,1,0,0,0
50.0,1,1,1,307000,0,1,1,0,0,0
77.0,2,2,1,375000,0,1,0,0,0,0
100.0,1,1,1,295000,0,1,1,0,5,0
100.0,4,1,1,380000,0,1,1,0,6,0
47.0,1,1,1,150000,1,1,0,0,0,0
34.0,0,1,1,205000,1,0,0,0,0,2
54.0,1,1,1,219000,0,0,1,0,0,0
82.0,2,2,1,520000,0,1,1,0,0,0
80.0,2,1,1,395000,0,1,1,0,0,0
104.0,3,1,1,530000,0,0,1,0,0,0
37.0,1,1,1,155000,1,0,1,0,0,0
44.0,1,1,1,207000,0,1,1,0,0,0
75.0,2,1,1,360000,0,0,1,0,0,0
162.0,2,2,1,800000,0,1,1,0,4,0
206.0,3,2,1,920000,0,0,1,0,0,0
190.0,3,3,1,925000,0,1,1,0,6,0
119.0,2,2,1,635000,0,1,0,0,7,0
98.0,2,2,1,721000,0,1,1,0,0,0
149.0,3,2,1,550000,0,0,1,0,0,0
557.0,5,5,1,4000000,0,1,1,1,0,0
87.0,1,1,1,650000,0,1,1,0,0,0
224.0,2,3,1,1595000,0,1,1,0,0,4
310.0,3,4,1,2750000,0,1,1,1,0,0
135.0,5,5,1,950000,0,1,1,0,0,0
249.0,4,4,1,2445000,0,1,1,1,0,0
150.0,4,2,1,650000,1,1,1,0,0,0
150.0,3,1,1,650000,1,1,1,0,0,0
147.0,2,2,1,1150000,0,1,1,0,0,0
139.0,3,3,1,890000,0,0,1,0,0,0
68.0,1,1,1,485000,0,1,1,0,0,0
440.0,13,3,1,2600000,1,1,1,0,0,0
54.0,1,1,1,285000,0,0,0,0,0,0
133.0,2,2,1,560000,0,0,1,0,0,0
71.0,2,2,1,330000,0,0,0,0,3,0
145.0,4,2,1,645000,0,1,1,0,4,0
185.0,6,3,1,830000,0,1,1,0,0,0
87.0,2,2,1,520000,0,1,1,0,7,0
53.0,1,1,1,279000,0,1,1,0,0,0
170.0,3,2,2,1400000,0,1,0,0,0,3
68.0,3,1,1,255000,0,0,0,0,0,0
50.0,1,1,1,270000,0,1,0,0,0,0
75.0,2,1,1,284000,1,1,0,0,0,0
186.0,3,3,1,950000,0,1,1,0,0,0
80.0,2,2,2,455000,0,0,1,0,6,3
70.0,3,1,1,295000,0,1,1,1,0,0
78.0,1,1,1,290000,0,0,1,0,5,0
50.0,1,1,1,227000,0,1,1,0,0,0
35.0,2,1,1,197000,0,1,0,0,0,0
182.0,4,3,1,860000,0,1,1,0,0,0
30.0,0,1,1,110000,0,0,1,0,4,2
130.0,5,3,1,475000,0,1,1,0,0,0
